Post,Trans,Label,Type
"EN DESARROLLO


🇺🇲** Al menos 22 personas han muerto y más de 16 han resultado heridas en el tiroteo masivo en Lewiston, Maine.**

El sospechoso sigue prófugo atacando   a quien se encuentra en el camino. Varios lugares fueron atacados por el tirador, incluido un restaurante y una bolera.

El sospechoso es descrito por las autoridades como un sujeto armado, extremadamente peligroso y portando un arma larga.

Hay una orden de refugio en el lugar en vigor en toda la ciudad.

Varios helicópteros médicos han despegado de Boston.

[Con información RT y Alerta Mundial ]

📡  🇻🇪 𝗥𝗘𝗗𝗘𝗦 𝗦𝗢𝗖𝗜𝗔𝗟𝗘𝗦

Telegram
https://t.me/PatriaDigital

Instagram
http://bit.ly/3jQy9p0

Twitter
http://bit.ly/3YGIjHr

Facebook
http://bit.ly/3ltIQ1j

Threads
https://bit.ly/3PQAmOZ

WhatsApp Apure
https://bit.ly/3Jla3fG

Canal Patria Digital WhatsApp
https://bit.ly/3MfVxXZ","DEVELOPING 🇺🇲** At least 22 people have died and more than 16 have been injured in the mass shooting in Lewiston, Maine.** The suspect remains at large, attacking anyone in his path. Several locations were targeted by the shooter, including a restaurant and a bowling alley. Authorities describe the suspect as an armed, extremely dangerous individual carrying a long gun. A shelter-in-place order is in effect throughout the city. Several medical helicopters have been dispatched from Boston. [With information from RT and Alerta Mundial] 📡 🇻🇪 SOCIAL MEDIA Telegram https://t.me/PatriaDigital Instagram http://bit.ly/3jQy9p0 Twitter http://bit.ly/3YGIjHr Facebook http://bit.ly/3ltIQ1j Threads https://bit.ly/3PQAmOZ WhatsApp Apure https://bit.ly/3Jla3fG Patria Digital WhatsApp Channel https://bit.ly/3MfVxXZ",Yes,A
"🚔👩🏻‍⚖ **30 años de cárcel para mujer que mató y abandonó a su hija recién nacida en una lavadora en Petare**

https://alertas24.com/30-anos-de-carcel-para-mujer-que-mato-y-abandono-a-su-hija-recien-nacida-en-una-lavadora-en-petare/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",🚔👩🏻‍⚖ **30 Years in Prison for Woman Who Killed and Abandoned Her Newborn Daughter in a Washing Machine in Petare** https://alertas24.com/30-anos-de-carcel-para-mujer-que-mato-y-abandono-a-su-hija-recien-nacida-en-una-lavadora-en-petare/ 📡📲 Join our Telegram news channel and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram for more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,Yes,A
"💥🇷🇺 **Ataque ucraniano con drones golpea fábrica militar en Rusia: Tres muertos y 35 heridos**

https://alertas24.com/ataque-ucraniano-con-drones-golpea-fabrica-militar-en-rusia-tres-muertos-y-35-heridos/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Suscríbete a Alertas 24 en YouTube para recibir más contenido relevante al instante:**

https://youtube.com/@Alertas24

Alertas 2️⃣4️⃣",💥🇷🇺 **Ukrainian drone attack hits military factory in Russia: Three dead and 35 wounded** https://alertas24.com/ataque-ucraniano-con-drones-golpea-fabrica-militar-en-rusia-tres-muertos-y-35-heridos/ 📡📲 Join our news channel on Telegram and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Subscribe to Alertas 24 on YouTube to receive more relevant content instantly:** https://youtube.com/@Alertas24 Alertas 2️⃣4️⃣,Yes,A
"🚨🐅🎗️✝️ **Un felino mato a una persona e hirió a otra en la Sierra de Perija, estado Zulia.**
**Las víctimas son de la etnia Yukpa.**

En la Sierra de Perija un felino mató a una persona e hirió a otra. Las victimas son de la etnia Yukpa. Un grupo posteriormente salió y mató al animal. Ésto ocurrió cerca de Machiques en una zona rural.

[VIA: Lenin Danierie]

🚨⚠️** FE DE ERRATAS **⤵️

https://t.me/PatriaDigital/31746

📡  🇻🇪 𝗥𝗘𝗗𝗘𝗦 𝗦𝗢𝗖𝗜𝗔𝗟𝗘𝗦

Telegram
https://t.me/PatriaDigital

Instagram
http://bit.ly/3jQy9p0

Twitter
http://bit.ly/3YGIjHr

Facebook
http://bit.ly/3ltIQ1j

Threads
https://bit.ly/3PQAmOZ

WhatsApp Apure
https://bit.ly/3Jla3fG","🚨🐅🎗️✝️ **A feline killed one person and injured another in the Sierra de Perija, Zulia state.** **The victims are from the Yukpa ethnic group.** In the Sierra de Perija, a feline killed one person and injured another. The victims are from the Yukpa ethnic group. A group later went out and killed the animal. This occurred near Machiques in a rural area. [VIA: Lenin Danierie] 🚨⚠️** ERRATA **⤵️ https://t.me/PatriaDigital/31746 📡 🇻🇪 SOCIAL MEDIA Telegram https://t.me/PatriaDigital Instagram http://bit.ly/3jQy9p0 Twitter http://bit.ly/3YGIjHr Facebook http://bit.ly/3ltIQ1j Threads https://bit.ly/3PQAmOZ WhatsApp Apure https://bit.ly/3Jla3fG",Yes,A
"🔥🚬 **Lo mató porque no lo dejó prender un cigarro dentro de su casa**

https://alertas24.com/lo-mato-porque-no-lo-dejo-prender-un-cigarro-dentro-de-su-casa/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",🔥🚬 **He killed him because he wouldn't let him light a cigarette inside his house** https://alertas24.com/lo-mato-porque-no-lo-dejo-prender-un-cigarro-dentro-de-su-casa/ 📡📲 Join our news channel on Telegram and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,Yes,A
"🇫🇷🔥🗣️ **Abuela del adolescente muerto en manos de la policía en Francia pide a manifestantes que terminen los disturbios:**

https://alertas24.com/internacionales/abuela-del-adolescente-muerto-en-manos-de-la-policia-en-francia-pide-a-manifestantes-que-terminen-los-disturbios/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",🇫🇷🔥🗣️ **Grandmother of teenager killed by police in France asks protesters to end the riots:** https://alertas24.com/internacionales/abuela-del-adolescente-muerto-en-manos-de-la-policia-en-francia-pide-a-manifestantes-que-terminen-los-disturbios/ 📡📲 Join our news channel on Telegram and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,Yes,A
"🇺🇦🇷🇺 **Un ataque ucraniano contra una cafetería y un hotel de la región de Jersón dejan 24 muertos y 50 heridos, informan las autoridades locales**

📌 ¿Has visto a toda nuestra familia?[** **](https://t.me/addlist/SOAtzWGAqAQ5YzIy)[**¡Suscríbete!**](https://t.me/addlist/SOAtzWGAqAQ5YzIy)

🌍📡 🇻🇪  𝗖𝗮𝗻𝗮𝗹 𝗣𝗮𝘁𝗿𝗶𝗮 𝗗𝗶𝗴𝗶𝘁𝗮𝗹.

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/43sxGxA

Canal en WhatsApp
https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K","🇺🇦🇷🇺 **A Ukrainian attack on a cafe and hotel in the Kherson region leaves 24 dead and 50 wounded, local authorities report** 📌 Have you seen our whole family?[** **](https://t.me/addlist/SOAtzWGAqAQ5YzIy)[**Subscribe!**](https://t.me/addlist/SOAtzWGAqAQ5YzIy) 🌍📡 🇻🇪 Digital National Channel. Telegram https://t.me/PatriaDigital Instagram https://bit.ly/43sxGxA WhatsApp Channel https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",Yes,A
"👩🏻‍⚖**🚔 Mandó a matar a su esposa pero los sicarios se equivocaron y dispararon a su cuñada: ahora pagará cadena perpetua**

https://alertas24.com/mando-a-matar-a-su-esposa-pero-los-sicarios-se-equivocaron-y-dispararon-a-su-cunada-ahora-pagara-cadena-perpetua/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣","👩🏻‍⚖**🚔 He ordered his wife killed, but the hitmen made a mistake and shot his sister-in-law: now he'll serve a life sentence** https://alertas24.com/mando-a-matar-a-su-esposa-pero-los-sicarios-se-equivocaron-y-dispararon-a-su-cunada-ahora-pagara-cadena-perpetua/ 📡📲 Join our news channel on Telegram and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣",Yes,A
"🇵🇰 💥 ✝️ **Ataque suicida en Pakistán: hay al menos 39 muertos**

Una bomba estalló en un evento de campaña del partido religioso conservador Jamiat Ulema-e-Islam, dirigido por el famoso clérigo Fazal-ur-Rehman, quien ya ha sido objeto de ataques en el pasado.

[DW Español]

Video Cortesía


📡  🇻🇪 𝗥𝗘𝗗𝗘𝗦 𝗦𝗢𝗖𝗜𝗔𝗟𝗘𝗦

Telegram
https://t.me/PatriaDigital

Instagram
http://bit.ly/3jQy9p0

Twitter
http://bit.ly/3YGIjHr

Facebook
http://bit.ly/3ltIQ1j

Threads
https://bit.ly/3PQAmOZ

WhatsApp Apure
https://bit.ly/3Jla3fG","🇵🇰 💥 ✝️ **Suicide attack in Pakistan: at least 39 dead** A bomb exploded at a campaign event for the conservative religious party Jamiat Ulema-e-Islam, led by the famous cleric Fazal-ur-Rehman, who has been the target of attacks in the past. [DW Español] Video Courtesy 📡 🇻🇪 SOCIAL MEDIA Telegram https://t.me/PatriaDigital Instagram http://bit.ly/3jQy9p0 Twitter http://bit.ly/3YGIjHr Facebook http://bit.ly/3ltIQ1j Threads https://bit.ly/3PQAmOZ WhatsApp Apure https://bit.ly/3Jla3fG",Yes,A
"🇻🇪🚌✝️ **Abatido hombre que asesinó a conductor de autobús en Zulia:**

En horas de la mañana de este miércoles en la vía que conduce a la Cañada de Urdaneta a la altura del Barrio Negro Primero, parroquia San Francisco, se produjo un sicariato de un conductor de un autobús.

El occiso quedó identificado como Atilio José Moreno, de 48 años de edad, quien fue asesinado por dos ciudadanos que huyeron en una moto.

El conductor del autobús quedó dentro de la unidad sin signos vitales, presentando dos disparos en la cabeza. Se presume que fue asesinado por no pagar ""vacuna"".

Funcionarios de Polisur dieron con uno de los implicados en el asesinato pero el ciudadano al percatarse de la Comisión Policial, decidió primero huir y luego enfrentarse a ellos, por lo que cayó abatido, informó el cuerpo policial.

El ciudadano quedó identificado como Jorge Leonardo Perdomo Albornoz, alias ""El Jorge"", de 35 años de edad.

Alertas 2️⃣4️⃣","🇻🇪🚌✝️ **Man Killed in Murder of Bus Driver in Zulia:** On Wednesday morning, on the road leading to Cañada de Urdaneta, near the Barrio Negro Primero neighborhood in the San Francisco parish, a bus driver was murdered. The deceased was identified as 48-year-old Atilio José Moreno, who was killed by two men who fled on a motorcycle. The bus driver was found dead inside the vehicle, with two gunshot wounds to the head. It is presumed he was killed for failing to pay extortion money. Polisur officers located one of the suspects, but upon noticing the police, he initially fled and then engaged them in a shootout, resulting in his death, according to police reports. The suspect was identified as 35-year-old Jorge Leonardo Perdomo Albornoz, alias ""El Jorge."" 24-hour alerts",Yes,A
"💥🔫 **Abatido en Carabobo implicado en el homicidio de un comisario y un inspector en Miranda**

https://alertas24.com/abatido-en-carabobo-implicado-en-el-homicidio-de-un-comisario-y-un-inspector-en-miranda/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Suscríbete a Alertas 24 en YouTube para recibir más contenido relevante al instante:**

https://youtube.com/@Alertas24

Alertas 2️⃣4️⃣","💥🔫 **Man killed in Carabobo, implicated in the murder of a police commissioner and an inspector in Miranda** https://alertas24.com/abatido-en-carabobo-implicado-en-el-homicidio-de-un-comisario-y-un-inspector-en-miranda/ 📡📲 Join our Telegram news channel and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Subscribe to Alertas 24 on YouTube to receive more relevant content instantly:** https://youtube.com/@Alertas24 Alertas 2️⃣4️⃣",Yes,A
"**🇮🇱 Al menos dos muertos en un nuevo ataque israelí contra el sur del Líbano.**

La Policía confirma que una explosión anoche en Tel Aviv fue un ataque terrorista frustrado.

[EFE Noticias]


📡  🇻🇪 𝗥𝗘𝗗𝗘𝗦 𝗦𝗢𝗖𝗜𝗔𝗟𝗘𝗦

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/4aeiHsj

Canal en WhatsApp
https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",**🇮🇱 At least two dead in a new Israeli attack on southern Lebanon.** Police confirm that an explosion last night in Tel Aviv was a foiled terrorist attack. [EFE News] 📡 🇻🇪 SOCIAL MEDIA Telegram https://t.me/PatriaDigital Instagram https://bit.ly/4aeiHsj WhatsApp Channel https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K,Yes,A
"🇺🇸🗣️ **Madre de menor que mató a cuatro personas en escuela de Georgia dice que su hijo no es un monstruo**

https://alertas24.com/madre-de-menor-que-mato-a-cuatro-personas-en-escuela-de-georgia-dice-que-su-hijo-no-es-un-monstruo/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",🇺🇸🗣️ **Mother of minor who killed four people at a Georgia school says her son is not a monster** https://alertas24.com/madre-de-menor-que-mato-a-cuatro-personas-en-escuela-de-georgia-dice-que-su-hijo-no-es-un-monstruo/ 📡📲 Join our news channel on Telegram and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,Yes,A
